device_id,date,time,latitude,longitude,geohash,temperature,temp_status,heartbeat,hr_status,movement,battery
D012,2024-05-29,01:39:26,7.3024771,5.1349645,s179sc7hj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:39:43,7.3025152,5.1348218,s179sc7h4,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:39:48,7.3025033,5.1350561,s179sc7hp,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:40:06,7.3025154,5.1348571,s179sc7h4,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:40:11,7.3025816,5.1347365,s179sc7h8,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:40:16,7.302504,5.1349448,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:40:21,7.3025423,5.1348467,s179sc7h6,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:40:28,7.3025491,5.1347471,s179sc7h2,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:40:33,7.3024549,5.1349515,s179sc75v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:40:42,7.3025288,5.1348449,s179sc7h6,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:41:11,7.3024442,5.1349085,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:41:38,7.3024151,5.1348004,s179sc759,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:41:44,7.3024849,5.1347208,s179sc6up,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:41:54,7.302602,5.1346492,s179sc6ut,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:42:28,7.3025498,5.1347262,s179sc6ur,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:42:51,7.3022954,5.1350122,s179sc74y,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:42:57,7.3023834,5.1349832,s179sc75m,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:43:22,7.3023745,5.1351088,s179sc772,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:43:40,7.3025503,5.134725,s179sc6ur,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:43:47,7.3024257,5.134992,s179sc75t,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:43:52,7.3025338,5.1347572,s179sc7h2,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:43:59,7.3023705,5.1349481,s179sc75k,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:44:07,7.3024361,5.1348717,s179sc75g,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:44:12,7.3024139,5.1349986,s179sc75w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:44:52,7.302488,5.1348883,s179sc7h5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:45:15,7.3023463,5.1348422,s179sc756,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:45:37,7.3024509,5.1349026,s179sc75g,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:46:03,7.302376,5.1349555,s179sc75m,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:46:17,7.3024346,5.1348736,s179sc75g,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:46:27,7.3025271,5.1347679,s179sc7h2,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:46:34,7.3025851,5.1348415,s179sc7hd,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:47:04,7.302588,5.134747,s179sc7h8,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:47:35,7.3024877,5.1350145,s179sc7hn,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:48:10,7.302631,5.1349579,s179sc7hv,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:48:18,7.3027499,5.134931,s179sc7js,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:48:33,7.3026477,5.1349543,s179sc7jj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:49:14,7.3025156,5.1349141,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:49:30,7.3026042,5.1347422,s179sc7hb,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:49:40,7.3025245,5.1347857,s179sc7h3,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:50:04,7.3025045,5.1348746,s179sc7h5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:50:14,7.3024834,5.1349892,s179sc7hj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:50:24,7.3024072,5.1349171,s179sc75s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:50:55,7.3023395,5.1348324,s179sc754,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:51:04,7.3024183,5.13493,s179sc75s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:51:20,7.3024768,5.1348053,s179sc7h1,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:51:26,7.3022972,5.1349235,s179sc74u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:51:36,7.3023285,5.1348338,s179sc754,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:51:41,7.3023493,5.1347431,s179sc752,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:51:46,7.3022884,5.1348277,s179sc74f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:51:58,7.302291,5.134716,s179sc6fz,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:52:11,7.3024107,5.1347168,s179sc6gx,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:52:26,7.3024304,5.1348651,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:52:36,7.3023272,5.1348419,s179sc754,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:52:46,7.3022553,5.1347089,s179sc6fx,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:52:56,7.3021359,5.1347676,s179sc740,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:53:01,7.3021309,5.1348612,s179sc71f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:53:06,7.302415,5.1350434,s179sc75x,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:53:31,7.3024454,5.1349448,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:54:07,7.3023567,5.1349234,s179sc75k,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:54:37,7.3024405,5.1349728,s179sc75v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:55:15,7.302508,5.1348826,s179sc7h5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:55:25,7.3024078,5.1349149,s179sc75s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:59:35,7.3023705,5.1350159,s179sc75q,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:59:43,7.3024783,5.1350008,s179sc7hn,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,01:59:48,7.3026734,5.1349748,s179sc7jj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:00:10,7.3025187,5.135014,s179sc7hq,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:00:20,7.3024418,5.1349578,s179sc75v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:00:58,7.3023873,5.1350629,s179sc75r,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:01:18,7.3024547,5.1349456,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:01:43,7.302573,5.135015,s179sc7hw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:02:00,7.3025311,5.1349178,s179sc7hk,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:02:36,7.3025536,5.1347478,s179sc7h2,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:03:11,7.3025692,5.1348529,s179sc7hd,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:03:20,7.3024156,5.1347978,s179sc759,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:03:31,7.3023239,5.134751,s179sc750,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:04:01,7.3025409,5.1347288,s179sc6ur,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:04:19,7.3025096,5.1349546,s179sc7hj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:05:20,7.3024112,5.1349397,s179sc75s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:06:14,7.3025067,5.1349976,s179sc7hn,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:06:54,7.3024617,5.1349065,s179sc75g,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:06:59,7.302537,5.1349717,s179sc7hm,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:07:39,7.302461,5.1349096,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:08:34,7.3024558,5.1350263,s179sc75y,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:11:35,7.3025279,5.1348258,s179sc7h6,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:11:40,7.3025479,5.1347244,s179sc6ur,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:12:15,7.3024798,5.1348713,s179sc7h5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:23:20,7.302564,5.1349592,s179sc7ht,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:23:26,7.3026326,5.135022,s179sc7hy,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:23:35,7.3024747,5.1349505,s179sc75v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:25:31,7.3024699,5.1350608,s179sc75z,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:25:45,7.3023393,5.1349838,s179sc75j,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:26:15,7.3024102,5.1349006,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:26:36,7.3023104,5.1348287,s179sc754,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:26:46,7.3022447,5.1346519,s179sc6fw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:26:51,7.3023635,5.1347483,s179sc752,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:26:56,7.3025573,5.1349249,s179sc7hk,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:27:03,7.3027034,5.13499,s179sc7jm,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:27:07,7.302554,5.1347307,s179sc6ur,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:27:14,7.3027724,5.1349619,s179sc7jt,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:27:29,7.3026285,5.1349903,s179sc7hv,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:27:39,7.3025376,5.1349318,s179sc7hk,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:27:54,7.3024508,5.1349737,s179sc75v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:28:23,7.3024117,5.1348854,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:28:42,7.3023837,5.1350989,s179sc772,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:28:47,7.3023916,5.1349543,s179sc75t,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:29:52,7.3024909,5.1349735,s179sc7hj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:29:57,7.302621,5.135013,s179sc7hy,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:30:12,7.3024785,5.1349111,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:30:27,7.3024499,5.134808,s179sc75c,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:30:32,7.3024641,5.1346572,s179sc6gy,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:30:42,7.3023762,5.1346323,s179sc6gm,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:30:47,7.3024128,5.1350293,s179sc75w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:30:57,7.3024354,5.135196,s179sc77f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:31:07,7.3023861,5.135356,s179sc77q,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:31:33,7.302334,5.1352783,s179sc77h,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:31:47,7.3022609,5.1351989,s179sc76f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:31:52,7.3022185,5.1349204,s179sc74s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:32:17,7.3024028,5.134921,s179sc75s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:32:43,7.3025442,5.1347358,s179sc7h2,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:48:32,7.2625306,5.1296886,s179kdp76,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:49:12,7.2682647,5.1277344,s179kejus,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,02:49:22,7.3025489,5.1347242,s179sc6ur,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:41:01,7.3023867,5.1343417,s179sc6eq,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:41:06,7.3024067,5.1349731,s179sc75t,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:41:16,7.3023354,5.1350816,s179sc770,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:41:31,7.3022743,5.1351817,s179sc76f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:42:36,7.3023574,5.1350992,s179sc772,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:42:56,7.3024163,5.1349941,s179sc75w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:43:20,7.3024261,5.134902,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:45:55,7.3024594,5.1350061,s179sc75y,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:51:26,7.3024367,5.1351015,s179sc77b,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:51:46,7.3024154,5.1350051,s179sc75w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:55:09,7.3025034,5.1349818,s179sc7hj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:55:41,7.302418,5.1350568,s179sc75x,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:58:21,7.3023478,5.1349818,s179sc75m,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,03:59:30,7.3024364,5.1350104,s179sc75y,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:05:40,7.3024356,5.1349117,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:07:00,7.3024634,5.1350257,s179sc75y,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:07:36,7.3024912,5.1349096,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:10:31,7.3024028,5.1349445,s179sc75s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:13:26,7.3024667,5.1350689,s179sc75z,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:15:20,7.3024134,5.1349935,s179sc75w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:17:51,7.302467,5.1347347,s179sc6gz,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:18:16,7.3023764,5.1347989,s179sc753,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:18:30,7.3024256,5.1349381,s179sc75s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:19:15,7.3024905,5.135013,s179sc7hn,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:19:35,7.3025711,5.134967,s179sc7ht,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:20:30,7.3026557,5.1350358,s179sc7jp,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:20:40,7.3027474,5.1350442,s179sc7jx,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:20:56,7.302561,5.1349525,s179sc7ht,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:21:01,7.3024566,5.134895,s179sc75g,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:21:12,7.302415,5.1347702,s179sc758,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:21:17,7.3024537,5.1349607,s179sc75v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:21:27,7.3024279,5.1351461,s179sc779,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:21:32,7.3023553,5.1352693,s179sc77k,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:21:42,7.3024004,5.1351026,s179sc778,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:22:06,7.3023069,5.1349518,s179sc75j,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:22:16,7.3023764,5.1350693,s179sc75r,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:22:26,7.3024814,5.1350092,s179sc7hn,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:23:41,7.3025305,5.1349228,s179sc7hk,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:23:56,7.3024297,5.1348977,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:24:06,7.3024124,5.1350178,s179sc75w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:24:31,7.3023191,5.134978,s179sc75j,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:24:41,7.3023725,5.1350613,s179sc75r,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:25:36,7.3024627,5.1350455,s179sc75z,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:27:11,7.3023298,5.1350251,s179sc75n,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:27:41,7.3023966,5.1349523,s179sc75t,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:28:26,7.302398,5.1348131,s179sc759,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:28:41,7.3024902,5.1348922,s179sc7h5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:30:06,7.3024211,5.1349518,s179sc75t,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:34:36,7.3024839,5.1348451,s179sc7h4,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:35:05,7.3023896,5.1348922,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:35:20,7.3024114,5.1350008,s179sc75w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:36:51,7.3025016,5.1350278,s179sc7hn,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:37:16,7.3024388,5.1349084,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:37:36,7.3024056,5.13481,s179sc759,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:37:45,7.3024857,5.1347326,s179sc6up,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:37:56,7.302549,5.1346679,s179sc6uq,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:38:01,7.3024805,5.1347641,s179sc7h0,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:38:20,7.3024565,5.1348902,s179sc75g,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:41:11,7.3023395,5.1349631,s179sc75j,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:42:46,7.3022424,5.1349196,s179sc74s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:43:11,7.302369,5.1349101,s179sc75k,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:43:21,7.3024638,5.1349318,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:44:56,7.3024263,5.1350329,s179sc75w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:45:16,7.3024802,5.1349566,s179sc7hj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:45:30,7.3023934,5.1349283,s179sc75s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:45:41,7.3024653,5.1349932,s179sc75y,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:48:05,7.302508,5.134908,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:48:26,7.3024272,5.1348226,s179sc75d,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:48:41,7.3025325,5.1348561,s179sc7h6,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:49:00,7.3024314,5.13487,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:49:11,7.3023991,5.1347484,s179sc758,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:49:15,7.3024584,5.1348304,s179sc75f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:49:30,7.3025077,5.1349126,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:50:36,7.3026496,5.1349459,s179sc7jh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:50:41,7.3027268,5.1350933,s179sc7m2,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:50:46,7.3026093,5.1350841,s179sc7kb,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:51:21,7.3024544,5.1349475,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:51:25,7.302588,5.1350525,s179sc7hx,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:51:35,7.302474,5.1350359,s179sc75z,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:53:11,7.3024368,5.1349365,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:53:25,7.302531,5.1348774,s179sc7h7,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:53:35,7.3024054,5.1348342,s179sc75d,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:55:46,7.3025244,5.1348856,s179sc7h7,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:56:01,7.3024203,5.1348862,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:56:16,7.3023782,5.1349936,s179sc75q,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:57:11,7.3023103,5.1348888,s179sc755,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:57:28,7.3023352,5.1347992,s179sc751,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:58:14,7.3024122,5.134896,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:59:09,7.3025193,5.1349686,s179sc7hm,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:59:19,7.3024501,5.1347931,s179sc75c,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:59:28,7.302385,5.1347216,s179sc6gr,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,04:59:34,7.302393,5.1348474,s179sc75d,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:00:29,7.3025175,5.1348511,s179sc7h4,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:01:08,7.3024979,5.1349685,s179sc7hj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:03:54,7.3026284,5.1349258,s179sc7hu,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:06:24,7.3023856,5.1349883,s179sc75m,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:06:53,7.3023384,5.1348959,s179sc755,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:06:57,7.3022505,5.1348635,s179sc74d,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:07:03,7.3021564,5.1348614,s179sc744,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:07:12,7.3019985,5.1348289,s179sc714,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:07:20,7.3021068,5.1348368,s179sc71f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:07:43,7.302455,5.134955,s179sc75v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:14:53,7.3025301,5.1350519,s179sc7hr,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:14:59,7.3023833,5.1349942,s179sc75q,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:15:14,7.3024639,5.1350474,s179sc75z,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:15:29,7.3022812,5.1349628,s179sc74v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:16:46,7.3023856,5.1349258,s179sc75k,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:16:51,7.3025178,5.134992,s179sc7hj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:16:56,7.3026186,5.1349915,s179sc7hv,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:17:07,7.302433,5.1348557,s179sc75f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:17:16,7.3025311,5.1350106,s179sc7hq,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:17:31,7.3024852,5.1349116,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:17:36,7.3024274,5.1348325,s179sc75d,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:18:04,7.3024649,5.1349394,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:18:09,7.302538,5.1350532,s179sc7hr,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:18:14,7.3025892,5.1351291,s179sc7k9,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:19:03,7.3025167,5.1352246,s179sc7k5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:19:11,7.3024966,5.135037,s179sc7hp,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:19:16,7.3024312,5.1351176,s179sc778,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:19:50,7.302398,5.1352662,s179sc77s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:20:00,7.3024293,5.1353566,s179sc77w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:20:15,7.3024894,5.1354705,s179sc7s1,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:20:25,7.3025287,5.1355531,s179sc7s7,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:20:35,7.3025492,5.1356493,s179sc7sm,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:20:50,7.302538,5.1357435,s179sc7sr,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-29,05:21:00,7.3025461,5.1358424,s179sc7u3,34.0,low,72.0,normal,1.0,0.0
